site,year,precip,block,nitrogen,plot,species,cover
mesic,2016,1054.2,F,15,47,Dichanthelium oligosanthes,1
mesic,2016,1054.2,F,15,47,Bouteloua curtipendula,30
mesic,2016,1054.2,F,15,47,Aster oblongifolia,2
mesic,2016,1054.2,F,15,47,Sorghastrum nutans,20
mesic,2016,1054.2,F,15,47,Schizachyrium scoparium,6
mesic,2016,1054.2,F,15,47,Asclepias verticillata,3
mesic,2016,1054.2,F,15,47,Carex heliophila,1
mesic,2017,850.9,F,15,47,Rhus glabra,1
mesic,2017,850.9,F,15,47,Andropogon gerardii,40
mesic,2017,850.9,F,15,47,Schizachyrium scoparium,5
mesic,2017,850.9,F,15,47,Sorghastrum nutans,20
mesic,2017,850.9,F,15,47,Carex heliophila,1
mesic,2017,850.9,F,15,47,Salvia azurea,40
mesic,2017,850.9,F,15,47,Dichanthelium oligosanthes,1
mesic,2017,850.9,F,15,47,Sisyrinchium campestris,1
mesic,2017,850.9,F,15,47,Bouteloua curtipendula,35
mesic,2017,850.9,F,15,47,Asclepias verticillata,4
mesic,2017,850.9,F,15,47,Ambrosia psilostachya,1
mesic,2013,729.1,F,2.5,48,Sorghastrum nutans,50
mesic,2013,729.1,F,2.5,48,Vernonia baldwinii,1
mesic,2013,729.1,F,2.5,48,Aster sericeus,3
mesic,2013,729.1,F,2.5,48,Andropogon gerardii,80
mesic,2013,729.1,F,2.5,48,Schizachyrium scoparium,4
mesic,2013,729.1,F,2.5,48,Bouteloua curtipendula,6
mesic,2013,729.1,F,2.5,48,Ruellia humilis,1
mesic,2013,729.1,F,2.5,48,Aster ericoides,1
mesic,2013,729.1,F,2.5,48,Salvia azurea,16
mesic,2013,729.1,F,2.5,48,Carex heliophila,2
mesic,2013,729.1,F,2.5,48,Carex meadii,4
mesic,2013,729.1,F,2.5,48,Aster oblongifolia,12
mesic,2014,665.7,F,2.5,48,Bouteloua curtipendula,2
mesic,2014,665.7,F,2.5,48,Dichanthelium oligosanthes,4
mesic,2014,665.7,F,2.5,48,Andropogon gerardii,90
mesic,2014,665.7,F,2.5,48,Aster ericoides,2
mesic,2014,665.7,F,2.5,48,Sisyrinchium campestris,2
mesic,2014,665.7,F,2.5,48,Carex heliophila,5
mesic,2014,665.7,F,2.5,48,Dichanthelium acuminatum,2
mesic,2014,665.7,F,2.5,48,Carex meadii,3
mesic,2014,665.7,F,2.5,48,Sorghastrum nutans,12
mesic,2014,665.7,F,2.5,48,Ruellia humilis,2
mesic,2014,665.7,F,2.5,48,Aster oblongifolia,8
mesic,2014,665.7,F,2.5,48,Schizachyrium scoparium,6
mesic,2014,665.7,F,2.5,48,Salvia azurea,12
mesic,2015,894,F,2.5,48,Andropogon gerardii,90
mesic,2015,894,F,2.5,48,Schizachyrium scoparium,18
mesic,2015,894,F,2.5,48,Bouteloua curtipendula,10
mesic,2015,894,F,2.5,48,Dichanthelium oligosanthes,3
mesic,2015,894,F,2.5,48,Sorghastrum nutans,30
mesic,2015,894,F,2.5,48,Carex heliophila,4
mesic,2015,894,F,2.5,48,Carex meadii,7
mesic,2015,894,F,2.5,48,Ambrosia psilostachya,1
mesic,2015,894,F,2.5,48,Aster ericoides,1
mesic,2015,894,F,2.5,48,Aster oblongifolia,5
mesic,2015,894,F,2.5,48,Aster sericeus,1
mesic,2015,894,F,2.5,48,Physalis pumila,1
mesic,2015,894,F,2.5,48,Ruellia humilis,1
mesic,2015,894,F,2.5,48,Salvia azurea,27
mesic,2015,894,F,2.5,48,Sisyrinchium campestris,1
mesic,2016,1054.2,F,2.5,48,Bouteloua curtipendula,4
mesic,2016,1054.2,F,2.5,48,Carex heliophila,3
mesic,2016,1054.2,F,2.5,48,Andropogon gerardii,80
mesic,2016,1054.2,F,2.5,48,Schizachyrium scoparium,10
mesic,2016,1054.2,F,2.5,48,Ruellia humilis,1
mesic,2016,1054.2,F,2.5,48,Aster oblongifolia,3
mesic,2016,1054.2,F,2.5,48,Carex meadii,5
mesic,2016,1054.2,F,2.5,48,Salvia azurea,7
mesic,2016,1054.2,F,2.5,48,Sorghastrum nutans,20
mesic,2016,1054.2,F,2.5,48,Dichanthelium oligosanthes,1
mesic,2017,850.9,F,2.5,48,Aster ericoides,1
mesic,2017,850.9,F,2.5,48,Bouteloua curtipendula,8
mesic,2017,850.9,F,2.5,48,Ruellia humilis,1
mesic,2017,850.9,F,2.5,48,Andropogon gerardii,90
mesic,2017,850.9,F,2.5,48,Dichanthelium oligosanthes,1
mesic,2017,850.9,F,2.5,48,Sisyrinchium campestris,1
mesic,2017,850.9,F,2.5,48,Carex meadii,4
mesic,2017,850.9,F,2.5,48,Carex heliophila,2
mesic,2017,850.9,F,2.5,48,Aster oblongifolia,12
mesic,2017,850.9,F,2.5,48,Sorghastrum nutans,25
mesic,2017,850.9,F,2.5,48,Salvia azurea,10
semiarid,2013,319.5,A,30,1,Bouteloua gracilis,40
semiarid,2013,319.5,A,30,1,Carex eleocharis,9
semiarid,2013,319.5,A,30,1,Psoralea tenuiflora,6
semiarid,2013,319.5,A,30,1,Plantago patagonica,1
semiarid,2013,319.5,A,30,1,Thelesperma filifolium,1
semiarid,2013,319.5,A,30,1,Festuca (Vulpia) octoflora,3
semiarid,2013,319.5,A,30,1,Sphaeralcea coccinea,1
semiarid,2013,319.5,A,30,1,Opuntia polyacantha,9
semiarid,2014,452.6,A,30,1,Plantago patagonica,1
semiarid,2014,452.6,A,30,1,Elymus elymoides,2
semiarid,2014,452.6,A,30,1,Thelesperma filifolium,7
semiarid,2014,452.6,A,30,1,Bouteloua gracilis,35
semiarid,2014,452.6,A,30,1,Festuca (Vulpia) octoflora,62
semiarid,2014,452.6,A,30,1,Oenothera albicaulis,6
semiarid,2014,452.6,A,30,1,Sphaeralcea coccinea,2
semiarid,2014,452.6,A,30,1,Unknown grass #1,1
semiarid,2014,452.6,A,30,1,Opuntia polyacantha,7
semiarid,2014,452.6,A,30,1,Carex eleocharis,2
semiarid,2014,452.6,A,30,1,Psoralea tenuiflora,8
semiarid,2015,387.4,A,30,1,Festuca (Vulpia) octoflora,20
semiarid,2015,387.4,A,30,1,Carex eleocharis,5
semiarid,2015,387.4,A,30,1,Opuntia polyacantha,9
semiarid,2015,387.4,A,30,1,Plantago patagonica,1
semiarid,2015,387.4,A,30,1,UNK Forb 2 Catyledons,1
semiarid,2015,387.4,A,30,1,Sphaeralcea coccinea,2
semiarid,2015,387.4,A,30,1,Bouteloua gracilis,8
semiarid,2015,387.4,A,30,1,Thelesperma filifolium,65
semiarid,2015,387.4,A,30,1,Elymus elymoides,22
semiarid,2016,292.9,A,30,1,Opuntia polyacantha,2
semiarid,2016,292.9,A,30,1,Bouteloua gracilis,3
semiarid,2016,292.9,A,30,1,Sphaeralcea coccinea,2
semiarid,2016,292.9,A,30,1,Festuca (Vulpia) octoflora,29
semiarid,2016,292.9,A,30,1,Lupinus,1
semiarid,2016,292.9,A,30,1,Elymus elymoides,30
semiarid,2017,350.5,A,30,1,Euphorbia sp.,1
semiarid,2017,350.5,A,30,1,Bouteloua dactyloides,2
semiarid,2017,350.5,A,30,1,Sphaeralcea coccinea,15
semiarid,2017,350.5,A,30,1,Carex eleocharis,5
semiarid,2017,350.5,A,30,1,Psoralea tenuiflora,2
semiarid,2017,350.5,A,30,1,unknown forb #1,1
semiarid,2017,350.5,A,30,1,Oenothera rosette,3
semiarid,2017,350.5,A,30,1,Elymus elymoides,21
semiarid,2017,350.5,A,30,1,Sisymbrium altissimum,3
semiarid,2017,350.5,A,30,1,Thelesperma filifolium,2
semiarid,2013,319.5,A,20,2,Carex eleocharis,15
semiarid,2013,319.5,A,20,2,Sphaeralcea coccinea,4
semiarid,2013,319.5,A,20,2,Bouteloua gracilis,25
semiarid,2013,319.5,A,20,2,Festuca (Vulpia) octoflora,1
semiarid,2014,452.6,A,20,2,Sphaeralcea coccinea,8
semiarid,2014,452.6,A,20,2,Ipompsis laxiflora,5
semiarid,2014,452.6,A,20,2,Bouteloua gracilis,25
semiarid,2014,452.6,A,20,2,Sporobolus cryptandrus,14
semiarid,2014,452.6,A,20,2,Plantago patagonica,2
semiarid,2014,452.6,A,20,2,Elymus elymoides,6
semiarid,2014,452.6,A,20,2,Bouteloua dactyloides,2
semiarid,2014,452.6,A,20,2,Machaeranthera tanacetifolia,2
semiarid,2014,452.6,A,20,2,Festuca (Vulpia) octoflora,16
semiarid,2014,452.6,A,20,2,Thelesperma filifolium,1
semiarid,2014,452.6,A,20,2,Oenothera albicaulis,13
semiarid,2014,452.6,A,20,2,Carex eleocharis,12
semiarid,2015,387.4,A,20,2,Artemesia frigida,2
semiarid,2015,387.4,A,20,2,Bouteloua gracilis,12
semiarid,2015,387.4,A,20,2,Elymus elymoides,52
semiarid,2015,387.4,A,20,2,Sporobolus cryptandrus,4
semiarid,2015,387.4,A,20,2,Festuca (Vulpia) octoflora,6
semiarid,2015,387.4,A,20,2,Plantago patagonica,1
semiarid,2015,387.4,A,20,2,Sphaeralcea coccinea,10
semiarid,2015,387.4,A,20,2,Lepideum densiflorum,1
semiarid,2015,387.4,A,20,2,Carex eleocharis,12
semiarid,2015,387.4,A,20,2,Penstemon albidus?,1
semiarid,2016,292.9,A,20,2,Sporobolus cryptandrus,1
semiarid,2016,292.9,A,20,2,Carex eleocharis,7
semiarid,2016,292.9,A,20,2,Elymus elymoides,35
semiarid,2016,292.9,A,20,2,Sphaeralcea coccinea,5
semiarid,2016,292.9,A,20,2,Bouteloua gracilis,5
semiarid,2016,292.9,A,20,2,Festuca (Vulpia) octoflora,15
semiarid,2016,292.9,A,20,2,Artemesia frigida,1
semiarid,2016,292.9,A,20,2,Plantago patagonica,2
semiarid,2016,292.9,A,20,2,Sisymbrium altissimum,2
semiarid,2016,292.9,A,20,2,Lepideum densiflorum,1
semiarid,2017,350.5,A,20,2,Oenothera albicaulis,1
semiarid,2017,350.5,A,20,2,Elymus elymoides,17
semiarid,2017,350.5,A,20,2,Sphaeralcea coccinea,27
semiarid,2017,350.5,A,20,2,Salsola tragus,4
semiarid,2017,350.5,A,20,2,Sisymbrium altissimum,2
semiarid,2017,350.5,A,20,2,Ipompsis laxiflora,1
semiarid,2017,350.5,A,20,2,Lepideum densiflorum,3
semiarid,2017,350.5,A,20,2,Bouteloua gracilis,1
semiarid,2017,350.5,A,20,2,Carex eleocharis,8
semiarid,2013,319.5,A,10,3,Sphaeralcea coccinea,3
semiarid,2013,319.5,A,10,3,Bouteloua gracilis,17
semiarid,2013,319.5,A,10,3,Coryphantha vivipara,1
semiarid,2013,319.5,A,10,3,Carex eleocharis,25
semiarid,2014,452.6,A,10,3,Sphaeralcea coccinea,8
semiarid,2014,452.6,A,10,3,Plantago patagonica,1
semiarid,2014,452.6,A,10,3,Coryphantha vivipara,1
semiarid,2014,452.6,A,10,3,Carex eleocharis,35
semiarid,2014,452.6,A,10,3,Elymus elymoides,10
semiarid,2014,452.6,A,10,3,Ipompsis laxiflora,7
semiarid,2014,452.6,A,10,3,Bouteloua dactyloides,1
semiarid,2014,452.6,A,10,3,Evolvulus nuttallianus,1
semiarid,2014,452.6,A,10,3,Oenothera albicaulis,10
semiarid,2014,452.6,A,10,3,Bouteloua gracilis,40
semiarid,2014,452.6,A,10,3,Festuca (Vulpia) octoflora,1
semiarid,2014,452.6,A,10,3,Opuntia polyacantha,1
semiarid,2014,452.6,A,10,3,Machaeranthera tanacetifolia,4
semiarid,2015,387.4,A,10,3,Elymus elymoides,25
semiarid,2015,387.4,A,10,3,Lepideum densiflorum,1
semiarid,2015,387.4,A,10,3,Bouteloua gracilis,25
semiarid,2015,387.4,A,10,3,Carex eleocharis,15
semiarid,2015,387.4,A,10,3,Plantago patagonica,1
semiarid,2015,387.4,A,10,3,Sporobolus cryptandrus,1
semiarid,2015,387.4,A,10,3,Heterotheca villosa,1
semiarid,2015,387.4,A,10,3,Coryphantha vivipara,1
semiarid,2015,387.4,A,10,3,Leucocrinum montanum,1
semiarid,2015,387.4,A,10,3,Echinocerus,1
semiarid,2016,292.9,A,10,3,Elymus elymoides,15
semiarid,2016,292.9,A,10,3,Festuca (Vulpia) octoflora,6
semiarid,2016,292.9,A,10,3,Sphaeralcea coccinea,6
semiarid,2016,292.9,A,10,3,Echinocerus,1
semiarid,2016,292.9,A,10,3,Carex eleocharis,35
semiarid,2016,292.9,A,10,3,Bouteloua gracilis,3
semiarid,2016,292.9,A,10,3,Sisymbrium altissimum,2
semiarid,2016,292.9,A,10,3,Plantago patagonica,2
semiarid,2017,350.5,A,10,3,Tragopogon dubius,1
semiarid,2017,350.5,A,10,3,Plantago patagonica,2
semiarid,2017,350.5,A,10,3,Echinocerus,1
semiarid,2017,350.5,A,10,3,Leucocrinum montanum,1
semiarid,2017,350.5,A,10,3,Oenothera albicaulis,2
semiarid,2017,350.5,A,10,3,Ipompsis laxiflora,1
semiarid,2017,350.5,A,10,3,Euphorbia sp.,1
semiarid,2017,350.5,A,10,3,Bouteloua gracilis,1
semiarid,2017,350.5,A,10,3,Carex eleocharis,33
semiarid,2017,350.5,A,10,3,Elymus elymoides,8
semiarid,2017,350.5,A,10,3,Sphaeralcea coccinea,19
semiarid,2013,319.5,A,15,4,Carex eleocharis,12
semiarid,2013,319.5,A,15,4,Bouteloua gracilis,35
semiarid,2013,319.5,A,15,4,Opuntia polyacantha,1
semiarid,2013,319.5,A,15,4,Sphaeralcea coccinea,3
semiarid,2013,319.5,A,15,4,Chenopodium leptophyllum,1
semiarid,2013,319.5,A,15,4,Festuca (Vulpia) octoflora,1
semiarid,2014,452.6,A,15,4,Ipompsis laxiflora,5
semiarid,2014,452.6,A,15,4,Festuca (Vulpia) octoflora,23
semiarid,2014,452.6,A,15,4,Carex eleocharis,7
semiarid,2014,452.6,A,15,4,Plantago patagonica,3
semiarid,2014,452.6,A,15,4,Bouteloua gracilis,65
semiarid,2014,452.6,A,15,4,Oenothera albicaulis,1
semiarid,2014,452.6,A,15,4,Heterotheca villosa,1
semiarid,2014,452.6,A,15,4,Opuntia polyacantha,1
semiarid,2014,452.6,A,15,4,Bouteloua dactyloides,1
semiarid,2014,452.6,A,15,4,Unknown grass #1,1
semiarid,2014,452.6,A,15,4,Elymus elymoides,3
semiarid,2014,452.6,A,15,4,Machaeranthera tanacetifolia,1
semiarid,2014,452.6,A,15,4,Sphaeralcea coccinea,4
semiarid,2014,452.6,A,15,4,Coryphantha vivipara,1
semiarid,2015,387.4,A,15,4,Opuntia polyacantha,1
semiarid,2015,387.4,A,15,4,Plantago patagonica,3
semiarid,2015,387.4,A,15,4,Carex eleocharis,9
semiarid,2015,387.4,A,15,4,Heterotheca villosa,3
semiarid,2015,387.4,A,15,4,Salsola tragus,1
semiarid,2015,387.4,A,15,4,Sphaeralcea coccinea,5
semiarid,2015,387.4,A,15,4,Bouteloua gracilis,35
semiarid,2015,387.4,A,15,4,Coryphantha vivipara,1
semiarid,2015,387.4,A,15,4,Sistanion hystrix,20
semiarid,2015,387.4,A,15,4,Festuca (Vulpia) octoflora,35
semiarid,2015,387.4,A,15,4,Lepideum densiflorum,2
semiarid,2015,387.4,A,15,4,Echinocerus,1
semiarid,2016,292.9,A,15,4,Sphaeralcea coccinea,2
semiarid,2016,292.9,A,15,4,Elymus elymoides,17
semiarid,2016,292.9,A,15,4,Plantago patagonica,1
semiarid,2016,292.9,A,15,4,Bouteloua gracilis,2
semiarid,2016,292.9,A,15,4,Opuntia polyacantha,1
semiarid,2016,292.9,A,15,4,Echinocerus,1
semiarid,2016,292.9,A,15,4,Carex eleocharis,13
semiarid,2016,292.9,A,15,4,Festuca (Vulpia) octoflora,33
semiarid,2017,350.5,A,15,4,Sphaeralcea coccinea,12
semiarid,2017,350.5,A,15,4,Chenopodium leptophyllum,3
semiarid,2017,350.5,A,15,4,Ipompsis laxiflora,1
semiarid,2017,350.5,A,15,4,Plantago patagonica,1
semiarid,2017,350.5,A,15,4,Carex eleocharis,17
semiarid,2017,350.5,A,15,4,Oenothera albicaulis,1
semiarid,2017,350.5,A,15,4,Elymus elymoides,25
semiarid,2017,350.5,A,15,4,Bouteloua gracilis,6
semiarid,2013,319.5,A,5,5,Festuca (Vulpia) octoflora,1
semiarid,2013,319.5,A,5,5,Bouteloua gracilis,38
semiarid,2013,319.5,A,5,5,Carex eleocharis,30
semiarid,2013,319.5,A,5,5,Sphaeralcea coccinea,3
semiarid,2013,319.5,A,5,5,Elymus elymoides,1
semiarid,2013,319.5,A,5,5,Carex filifolia,2
semiarid,2014,452.6,A,5,5,Carex eleocharis,7
semiarid,2014,452.6,A,5,5,Plantago patagonica,2
semiarid,2014,452.6,A,5,5,Sphaeralcea coccinea,6
semiarid,2014,452.6,A,5,5,Bouteloua gracilis,25
semiarid,2014,452.6,A,5,5,Festuca (Vulpia) octoflora,37
semiarid,2014,452.6,A,5,5,Carex filifolia,2
semiarid,2014,452.6,A,5,5,Elymus elymoides,7
semiarid,2015,387.4,A,5,5,Plantago tangetifolia,2
semiarid,2015,387.4,A,5,5,Machaeranthera tanacetifolia,2
semiarid,2015,387.4,A,5,5,Salsola tragus,1
semiarid,2015,387.4,A,5,5,Carex filifolia,7
semiarid,2015,387.4,A,5,5,Carex eleocharis,9
semiarid,2015,387.4,A,5,5,Elymus elymoides,14
semiarid,2015,387.4,A,5,5,Sphaeralcea coccinea,14
semiarid,2015,387.4,A,5,5,Bouteloua gracilis,35
semiarid,2015,387.4,A,5,5,Plantago patagonica,2
semiarid,2015,387.4,A,5,5,Festuca (Vulpia) octoflora,20
semiarid,2016,292.9,A,5,5,Bromus tectorum ,7
semiarid,2016,292.9,A,5,5,Plantago patagonica,2
semiarid,2016,292.9,A,5,5,Carex filifolia,2
semiarid,2016,292.9,A,5,5,Festuca (Vulpia) octoflora,33
semiarid,2016,292.9,A,5,5,Elymus elymoides,13
semiarid,2016,292.9,A,5,5,Bouteloua gracilis,1
semiarid,2016,292.9,A,5,5,Lactuca serriola,1
semiarid,2016,292.9,A,5,5,Tragopogon dubius,1
semiarid,2016,292.9,A,5,5,Carex eleocharis,2
semiarid,2016,292.9,A,5,5,Sphaeralcea coccinea,4
semiarid,2017,350.5,A,5,5,Bromus tectorum ,11
semiarid,2017,350.5,A,5,5,Bouteloua gracilis,9
semiarid,2017,350.5,A,5,5,Sphaeralcea coccinea,15
semiarid,2017,350.5,A,5,5,Plantago patagonica,1
semiarid,2017,350.5,A,5,5,Carex eleocharis,5
semiarid,2017,350.5,A,5,5,Euphorbia sp.,2
semiarid,2017,350.5,A,5,5,Carex filifolia,3
semiarid,2017,350.5,A,5,5,Elymus elymoides,9
semiarid,2017,350.5,A,5,5,Sisymbrium altissimum,1
semiarid,2013,319.5,A,0,6,Carex eleocharis,13
semiarid,2013,319.5,A,0,6,Carex filifolia,9
semiarid,2013,319.5,A,0,6,Opuntia polyacantha,5
semiarid,2013,319.5,A,0,6,Bouteloua gracilis,27
semiarid,2013,319.5,A,0,6,Sphaeralcea coccinea,2
semiarid,2014,452.6,A,0,6,Bouteloua gracilis,50
semiarid,2014,452.6,A,0,6,Carex eleocharis,16
semiarid,2014,452.6,A,0,6,Elymus elymoides,4
semiarid,2014,452.6,A,0,6,Carex filifolia,9
semiarid,2014,452.6,A,0,6,Ipompsis laxiflora,4
semiarid,2014,452.6,A,0,6,Machaeranthera tanacetifolia,1
semiarid,2014,452.6,A,0,6,Festuca (Vulpia) octoflora,16
semiarid,2014,452.6,A,0,6,Sphaeralcea coccinea,2
semiarid,2014,452.6,A,0,6,Oenothera albicaulis,15
semiarid,2014,452.6,A,0,6,Opuntia polyacantha,9
semiarid,2015,387.4,A,0,6,Heterotheca villosa,2
semiarid,2015,387.4,A,0,6,Carex filifolia,3
semiarid,2015,387.4,A,0,6,Sporobolus cryptandrus,1
semiarid,2015,387.4,A,0,6,Bouteloua gracilis,38
semiarid,2015,387.4,A,0,6,Opuntia polyacantha,6
semiarid,2015,387.4,A,0,6,Carex eleocharis,24
semiarid,2015,387.4,A,0,6,Sphaeralcea coccinea,4
semiarid,2015,387.4,A,0,6,Sistanion hystrix,9
semiarid,2015,387.4,A,0,6,Festuca (Vulpia) octoflora,6
semiarid,2015,387.4,A,0,6,Euphorbia sp.,2
semiarid,2015,387.4,A,0,6,Conyza canadensis,1
semiarid,2016,292.9,A,0,6,Bouteloua gracilis,9
semiarid,2016,292.9,A,0,6,Sporobolus cryptandrus,1
semiarid,2016,292.9,A,0,6,Elymus elymoides,13
semiarid,2016,292.9,A,0,6,Carex filifolia,4
semiarid,2016,292.9,A,0,6,Sphaeralcea coccinea,2
semiarid,2016,292.9,A,0,6,Festuca (Vulpia) octoflora,59
semiarid,2016,292.9,A,0,6,Opuntia polyacantha,2
semiarid,2016,292.9,A,0,6,Carex eleocharis,11
semiarid,2016,292.9,A,0,6,Heterotheca villosa,2
semiarid,2017,350.5,A,0,6,Sporobolus cryptandrus,2
semiarid,2017,350.5,A,0,6,Festuca (Vulpia) octoflora,1
semiarid,2017,350.5,A,0,6,Heterotheca villosa,10
semiarid,2017,350.5,A,0,6,Thelesperma filifolium,1
semiarid,2017,350.5,A,0,6,Carex eleocharis,17
semiarid,2017,350.5,A,0,6,Euphorbia sp.,4
semiarid,2017,350.5,A,0,6,Bouteloua gracilis,22
semiarid,2017,350.5,A,0,6,Plantago patagonica,1
semiarid,2017,350.5,A,0,6,Elymus elymoides,11
semiarid,2017,350.5,A,0,6,Carex filifolia,4
semiarid,2017,350.5,A,0,6,Opuntia polyacantha,4
semiarid,2017,350.5,A,0,6,Sphaeralcea coccinea,4
semiarid,2013,319.5,A,7.5,7,Sphaeralcea coccinea,6
semiarid,2013,319.5,A,7.5,7,Euphorbia sp.,1
semiarid,2013,319.5,A,7.5,7,Bouteloua gracilis,40
semiarid,2013,319.5,A,7.5,7,Carex eleocharis,7
semiarid,2014,452.6,A,7.5,7,Euphorbia sp.,2
semiarid,2014,452.6,A,7.5,7,Bouteloua dactyloides,1
semiarid,2014,452.6,A,7.5,7,Carex eleocharis,5
semiarid,2014,452.6,A,7.5,7,Elymus elymoides,3
semiarid,2014,452.6,A,7.5,7,Plantago patagonica,9
semiarid,2014,452.6,A,7.5,7,Bouteloua gracilis,75
semiarid,2014,452.6,A,7.5,7,Oenothera albicaulis,4
semiarid,2014,452.6,A,7.5,7,Festuca (Vulpia) octoflora,7
semiarid,2014,452.6,A,7.5,7,Astragalous oxytropis,1
semiarid,2014,452.6,A,7.5,7,Ipompsis laxiflora,6
semiarid,2014,452.6,A,7.5,7,Sphaeralcea coccinea,12
semiarid,2015,387.4,A,7.5,7,Festuca (Vulpia) octoflora,24
semiarid,2015,387.4,A,7.5,7,Bouteloua gracilis,52
semiarid,2015,387.4,A,7.5,7,Plantago patagonica,4
semiarid,2015,387.4,A,7.5,7,Carex eleocharis,6
semiarid,2015,387.4,A,7.5,7,Elymus elymoides,15
semiarid,2015,387.4,A,7.5,7,Sphaeralcea coccinea,12
semiarid,2015,387.4,A,7.5,7,Astragalous oxytropis,4
semiarid,2016,292.9,A,7.5,7,Elymus elymoides,13
semiarid,2016,292.9,A,7.5,7,Lepideum densiflorum,1
semiarid,2016,292.9,A,7.5,7,Astagulus,2
semiarid,2016,292.9,A,7.5,7,Bouteloua gracilis,1
semiarid,2016,292.9,A,7.5,7,Sphaeralcea coccinea,5
semiarid,2016,292.9,A,7.5,7,Carex eleocharis,2
semiarid,2016,292.9,A,7.5,7,Festuca (Vulpia) octoflora,36
semiarid,2017,350.5,A,7.5,7,Euphorbia sp.,1
semiarid,2017,350.5,A,7.5,7,Salsola tragus,5
semiarid,2017,350.5,A,7.5,7,Bouteloua gracilis,5
semiarid,2017,350.5,A,7.5,7,Sphaeralcea coccinea,18
semiarid,2017,350.5,A,7.5,7,Elymus elymoides,32
semiarid,2017,350.5,A,7.5,7,Carex eleocharis,6
semiarid,2017,350.5,A,7.5,7,Chenopodium leptophyllum,5
semiarid,2017,350.5,A,7.5,7,Plantago patagonica,1
semiarid,2013,319.5,A,2.5,8,Conyza canadensis,1
semiarid,2013,319.5,A,2.5,8,Euphorbia sp.,10
semiarid,2013,319.5,A,2.5,8,Sphaeralcea coccinea,2
semiarid,2013,319.5,A,2.5,8,Bouteloua gracilis,36
semiarid,2013,319.5,A,2.5,8,Plantago patagonica,1
semiarid,2013,319.5,A,2.5,8,Carex eleocharis,5
semiarid,2014,452.6,A,2.5,8,Chenopodium incanum,2
semiarid,2014,452.6,A,2.5,8,Sphaeralcea coccinea,5
semiarid,2014,452.6,A,2.5,8,Carex eleocharis,6
semiarid,2014,452.6,A,2.5,8,Tragopogon dubius,2
semiarid,2014,452.6,A,2.5,8,Plantago patagonica,2
semiarid,2014,452.6,A,2.5,8,Festuca (Vulpia) octoflora,8
semiarid,2014,452.6,A,2.5,8,Euphorbia sp.,12
semiarid,2014,452.6,A,2.5,8,Bouteloua gracilis,70
semiarid,2014,452.6,A,2.5,8,Oenothera albicaulis,8
semiarid,2014,452.6,A,2.5,8,Sporobolus cryptandrus,3
semiarid,2014,452.6,A,2.5,8,Elymus elymoides,10
semiarid,2015,387.4,A,2.5,8,Plantago patagonica,3
semiarid,2015,387.4,A,2.5,8,Leucocrinum montanum,1
semiarid,2015,387.4,A,2.5,8,Sphaeralcea coccinea,5
semiarid,2015,387.4,A,2.5,8,Sistanion hystrix,20
semiarid,2015,387.4,A,2.5,8,Bouteloua gracilis,35
semiarid,2015,387.4,A,2.5,8,Carex eleocharis,4
semiarid,2015,387.4,A,2.5,8,Chenopodium incanum,2
semiarid,2015,387.4,A,2.5,8,Sporobolus cryptandrus,1
semiarid,2015,387.4,A,2.5,8,Festuca (Vulpia) octoflora,40
semiarid,2016,292.9,A,2.5,8,Festuca (Vulpia) octoflora,40
semiarid,2016,292.9,A,2.5,8,Elymus elymoides,13
semiarid,2016,292.9,A,2.5,8,Plantago patagonica,4
semiarid,2016,292.9,A,2.5,8,Machaeranthera tanacetifolia,1
semiarid,2016,292.9,A,2.5,8,Carex eleocharis,3
semiarid,2016,292.9,A,2.5,8,Sphaeralcea coccinea,2
semiarid,2016,292.9,A,2.5,8,Bouteloua gracilis,5
semiarid,2017,350.5,A,2.5,8,Carex eleocharis,3
semiarid,2017,350.5,A,2.5,8,Bouteloua gracilis,23
semiarid,2017,350.5,A,2.5,8,Euphorbia sp.,1
semiarid,2017,350.5,A,2.5,8,Plantago patagonica,2
semiarid,2017,350.5,A,2.5,8,Sisymbrium altissimum,2
semiarid,2017,350.5,A,2.5,8,Elymus elymoides,13
semiarid,2017,350.5,A,2.5,8,Sphaeralcea coccinea,13
semiarid,2013,319.5,B,0,9,Sphaeralcea coccinea,4
semiarid,2013,319.5,B,0,9,Euphorbia sp.,1
semiarid,2013,319.5,B,0,9,Plantago patagonica,1
semiarid,2013,319.5,B,0,9,Carex eleocharis,32
semiarid,2013,319.5,B,0,9,Coryphantha vivipara,1
semiarid,2013,319.5,B,0,9,Psoralea tenuiflora,17
semiarid,2013,319.5,B,0,9,Bouteloua gracilis,36
semiarid,2014,452.6,B,0,9,Plantago patagonica,5
semiarid,2014,452.6,B,0,9,Sphaeralcea coccinea,9
semiarid,2014,452.6,B,0,9,Unknown grass #1,1
semiarid,2014,452.6,B,0,9,Tragopogon dubius,2
semiarid,2014,452.6,B,0,9,Coryphantha vivipara,1
semiarid,2014,452.6,B,0,9,Thelesperma filifolium,14
semiarid,2014,452.6,B,0,9,Bouteloua gracilis,37
semiarid,2014,452.6,B,0,9,Carex eleocharis,25
semiarid,2014,452.6,B,0,9,Psoralea tenuiflora,23
semiarid,2014,452.6,B,0,9,Elymus elymoides,7
semiarid,2014,452.6,B,0,9,Festuca (Vulpia) octoflora,29
semiarid,2015,387.4,B,0,9,Plantago patagonica,1
